"","Date","Day","Position","Mark","Sex","Tank","Group","Trial","Fish_ID","Notes","tot_dist","mean_velocity","velocity_sd","velocity_se","high_freq","high_duration","mid_freq","mid_duration","low_freq","low_duration","low_mid_high_trans","high_mid_low_trans","freezing_freq","freezing_dur","tot_duration","Weight(g)"
"1","2/08/2019","Friday","5","Bla._","female","HA_C2","Control","5","a6798",NA,1032.56,2.29499,1.4773,0.0196991,0,0,0,0,1,450,0,0,11,1.36,450,0.608
"2","19/08/2019","Monday","4","Bla._","female","HA_C2","Control","16","a6798",NA,1327.23,2.94991,1.86706,0.0248963,4,25.12,9,42.72,6,382.16,2,1,10,1.12,450,0.608
"3","11/09/2019","Wednesday","2","Bla._","female","HA_C2","Control","11","a6798",NA,1093.81,2.43112,1.28904,0.0171887,0,0,0,0,1,450,0,0,15,1.84,450,0.608
"4","2/08/2019","Friday","2","_.Bla","male","HA_T4","Treatment","24","a6799",NA,895.105,1.98948,1.66169,0.0221578,0,0,0,0,1,450,0,0,38,22.96,450,0.493
"5","19/08/2019","Monday","6","_.Bla","male","HA_T4","Treatment","5","a6799",NA,556.469,1.24101,1.66836,0.0222844,0,0,0,0,4,448.56,0,0,56,63.76,449.44,0.493
"6","11/09/2019","Wednesday","5","_.Bla","male","HA_T4","Treatment","10","a6799",NA,385.905,0.857719,1.41424,0.0188582,0,0,0,0,1,450,0,0,36,249.68,450,0.493
"7","2/08/2019","Friday","5","_.Yel","male","HA_C4","Control","20","a6807",NA,791.637,1.75951,1.43399,0.0191215,0,0,0,0,1,450,0,0,39,19.92,450,0.394
"8","19/08/2019","Monday","1","_.Yel","male","HA_C4","Control","24","a6807",NA,318.112,0.707042,0.557614,0.00743551,0,0,0,0,1,450,0,0,76,39.92,450,0.394
"9","11/09/2019","Wednesday","1","_.Yel","male","HA_C4","Control","5","a6807",NA,1027.82,2.28444,1.93348,0.025782,1,0.56,2,3.76,2,445.68,1,0,24,3.44,450,0.394
"10","2/08/2019","Friday","5","Bla.Blu","male","HA_T3","Treatment","14","a6808","RE-RUN AFTER WATER CHANGE",2020.34,4.49043,3.07342,0.0409826,13,71.68,34,81.76,22,296.56,10,11,5,0.48,450,0.437
"11","19/08/2019","Monday","1","Bla.Blu","male","HA_T3","Treatment","26","a6808",NA,2040.2,4.53459,2.47669,0.0330255,20,85.68,36,105.92,17,258.4,8,7,5,0.4,450,0.437
"12","11/09/2019","Wednesday","2","Bla.Blu","male","HA_T3","Treatment","4","a6808",NA,1667.02,3.70516,1.9672,0.0262317,4,12.32,15,87.92,12,349.76,4,1,7,0.72,450,0.437
"13","2/08/2019","Friday","1","Blu.Pur","female","HA_C3","Control","13","a6813",NA,1399.67,3.11092,2.42849,0.0323828,4,22.16,11,50.72,8,377.12,2,1,15,18,450,0.619
"14","19/08/2019","Monday","1","Blu.Pur","female","HA_C3","Control","4","a6813",NA,2171.74,4.82695,2.94136,0.0392216,12,61.6,30,82.56,19,305.84,10,8,3,0.24,450,0.619
"15","11/09/2019","Wednesday","1","Blu.Pur","female","HA_C3","Control","25","a6813",NA,1154.15,2.56524,2.03212,0.0270974,0,0,3,35.12,4,414.88,0,0,13,75.36,450,0.619
"16","2/08/2019","Friday","2","_.Pur","female","HA_T1","Treatment","4","a6825",NA,1647.85,3.66253,1.85699,0.0247621,1,3.12,5,36.96,5,409.92,1,1,4,0.4,450,0.748
"17","19/08/2019","Monday","3","_.Pur","female","HA_T1","Treatment","12","a6825",NA,2176.71,4.838,2.35084,0.0313473,14,140.64,27,83.2,14,226.16,10,9,1,0.08,450,0.748
"18","11/09/2019","Wednesday","1","_.Pur","female","HA_T1","Treatment","17","a6825",NA,2046.97,4.54963,2.68909,0.0358577,6,49.12,13,36.8,8,364.08,5,6,7,0.72,450,0.748
"19","2/08/2019","Friday","4","Gre.Whi","male","HA_T2","Treatment","9","a6833",NA,1243.61,2.76408,1.48218,0.0197641,0,0,0,0,1,450,0,0,10,1.04,450,0.494
"20","19/08/2019","Monday","5","Gre.Whi","male","HA_T2","Treatment","20","a6833",NA,1632.83,3.62915,2.14941,0.0286613,5,29.28,18,50.32,14,370.4,2,0,8,1.68,450,0.494
"21","11/09/2019","Wednesday","2","Gre.Whi","male","HA_T2","Treatment","22","a6833",NA,2109,4.6875,2.21602,0.0295496,14,82.48,32,132.4,19,235.12,10,5,2,0.16,450,0.494
"22","2/08/2019","Friday","4","_.Pin","male","HA_C4","Control","19","a6839",NA,885.945,1.96912,1.45606,0.0194159,3,15.6,8,29.6,6,404.8,3,3,17,3.36,450,NA
"23","2/08/2019","Friday","5","Pin.Pin","female","HA_T2","Treatment","8","a6840",NA,478.989,1.06461,0.949478,0.0126608,0,0,0,0,1,450,0,0,41,32.32,450,0.797
"24","19/08/2019","Monday","6","Pin.Pin","female","HA_T2","Treatment","20","a6840",NA,1757.57,3.9064,3.05837,0.0407819,11,40.24,24,50.8,14,358.96,9,7,4,0.72,450,0.797
"25","11/09/2019","Wednesday","1","Pin.Pin","female","HA_T2","Treatment","22","a6840",NA,1400.52,3.11282,2.08265,0.0277711,5,38.08,13,34.8,9,377.12,2,3,7,1.76,450,0.797
"26","2/08/2019","Friday","3","Pin.Pur","male","HA_T3","Treatment","15","a6842",NA,1348.89,2.99807,1.50543,0.0200742,0,0,2,4.8,3,445.2,0,0,11,1.12,450,0.478
"27","19/08/2019","Monday","6","Pin.Pur","male","HA_T3","Treatment","25","a6842",NA,779.226,1.73192,1.66094,0.0221479,0,0,0,0,1,450,0,0,35,55.28,450,0.478
"28","11/09/2019","Wednesday","2","Pin.Pur","male","HA_T3","Treatment","1","a6842",NA,1853.17,4.11889,2.54222,0.0338993,10,57.04,19,49.2,10,343.76,7,7,9,1.04,450,0.478
"29","11/09/2019","Wednesday","3","Pin.Blu","male","HA_C4","Control","5","a6843",NA,759.557,1.6882,1.70922,0.0227916,0,0,0,0,1,450,0,0,44,82.96,450,0.462
"30","2/08/2019","Friday","6","Pin.Gre","female","HA_C3","Control","12","a6845",NA,282.717,0.628372,0.725507,0.00967428,0,0,0,0,1,450,0,0,69,140.64,450,0.481
"31","19/08/2019","Monday","3","Pin.Gre","female","HA_C3","Control","1","a6845",NA,453.05,1.00696,0.907328,0.0120988,0,0,0,0,1,450,0,0,64,47.92,450,0.481
"32","11/09/2019","Wednesday","2","Pin.Gre","female","HA_C3","Control","25","a6845",NA,243.484,0.541172,0.636146,0.00848271,0,0,0,0,1,450,0,0,55,165.28,450,0.481
"33","2/08/2019","Friday","6","Pin.Yel","male","HA_C2","Control","4","a6847",NA,1338.48,2.97492,1.92412,0.0256573,5,13.52,10,33.76,6,402.72,3,2,14,2.16,450,0.442
"34","19/08/2019","Monday","3","Pin.Yel","male","HA_C2","Control","14","a6847",NA,763.382,1.69671,1.35816,0.0181104,1,8.64,5,16.8,5,424.56,0,1,28,12,450,0.442
"35","11/09/2019","Wednesday","3","Pin.Yel","male","HA_C2","Control","11","a6847",NA,677.193,1.50514,1.4617,0.0194911,0,0,0,0,1,450,0,0,44,74.56,450,0.442
"36","2/08/2019","Friday","5","Gre.Yel","male","HA_C1","Control","24","a6859",NA,1405.35,3.12356,1.92363,0.0256507,4,9.36,10,39.28,7,401.36,1,1,8,1.76,450,0.511
"37","19/08/2019","Monday","4","Gre.Yel","male","HA_C1","Control","8","a6859",NA,1561.7,3.47105,1.86278,0.0248392,7,24.72,15,75.44,9,349.84,5,4,3,0.4,450,0.511
"38","11/09/2019","Wednesday","5","Gre.Yel","male","HA_C1","Control","19","a6859",NA,301.684,0.670529,0.665891,0.00887933,0,0,0,0,1,450,0,0,73,52.96,450,0.511
"39","2/08/2019","Friday","5","Gre.Gre","male","HA_T4","Treatment","23","a6869",NA,481.794,1.07084,0.966979,0.0128942,0,0,1,0.24,1,449.76,0,0,55,31.12,450,0.463
"40","19/08/2019","Monday","6","Gre.Gre","male","HA_T4","Treatment","6","a6869",NA,342.384,0.760989,1.10438,0.0147264,0,0,0,0,1,450,0,0,60,134.56,450,0.463
"41","11/09/2019","Wednesday","5","Gre.Gre","male","HA_T4","Treatment","7","a6869",NA,56.5788,0.125753,0.382182,0.00509621,0,0,0,0,1,450,0,0,18,392.4,450,0.463
"42","2/08/2019","Friday","4","Blu.Yel","female","HA_C2","Control","4","a6881",NA,1714.73,3.81119,2.44389,0.032588,10,27.92,33,92.4,23,329.68,4,2,4,0.32,450,0.776
"43","19/08/2019","Monday","1","Blu.Yel","female","HA_C2","Control","16","a6881",NA,1538.27,3.41898,2.38581,0.0318137,12,37.44,25,93.04,14,319.52,6,4,9,24.96,450,0.776
"44","11/09/2019","Wednesday","5","Blu.Yel","female","HA_C2","Control","12","a6881",NA,991.025,2.20267,1.7241,0.02299,0,0,0,0,1,450,0,0,9,68.8,450,0.776
"45","2/08/2019","Friday","3","Blu.Pin","male","HA_T3","Treatment","17","a6882",NA,656.508,1.45917,1.18921,0.0158575,0,0,0,0,1,450,0,0,37,25.04,450,0.545
"46","19/08/2019","Monday","6","Blu.Pin","male","HA_T3","Treatment","26","a6882",NA,303.189,0.673872,1.11746,0.0149008,0,0,0,0,1,450,0,0,54,172,450,0.545
"47","11/09/2019","Wednesday","2","Blu.Pin","male","HA_T3","Treatment","2","a6882",NA,280.33,0.623066,0.861095,0.0114823,0,0,0,0,1,450,0,0,37,203.92,450,0.545
"48","2/08/2019","Friday","2","Blu.Ora","female","HA_T2","Treatment","9","a6883",NA,937.462,2.08362,2.43827,0.0325132,0,0,0,0,1,450,0,0,18,166.88,450,0.715
"49","19/08/2019","Monday","6","Blu.Ora","female","HA_T2","Treatment","17","a6883",NA,884.339,1.96555,2.25327,0.0300462,0,0,0,0,1,450,0,0,16,159.6,450,0.715
"50","11/09/2019","Wednesday","3","Blu.Ora","female","HA_T2","Treatment","22","a6883",NA,692.008,1.53807,2.09044,0.027875,0,0,0,0,1,450,0,0,18,230.16,450,0.715
"51","2/08/2019","Friday","5","Blu.Gre","female","HA_C3","Control","11","a6885",NA,1452.52,3.22839,2.3636,0.0315174,4,21.36,14,52.56,10,376.08,0,1,20,17.52,450,0.577
"52","19/08/2019","Monday","1","Blu.Gre","female","HA_C3","Control","3","a6885",NA,1453.99,3.23167,2.45903,0.0327899,17,34.8,27,64.16,11,351.04,2,1,14,8.64,450,0.577
"53","11/09/2019","Wednesday","4","Blu.Gre","female","HA_C3","Control","26","a6885",NA,566.41,1.25891,1.14938,0.0153264,0,0,0,0,1,450,0,0,41,89.04,450,0.577
"54","2/08/2019","Friday","3","Blu.Bla","male","HA_T4","Treatment","23","a6891",NA,1399.88,3.11139,2.06463,0.0275309,0,0,8,5.76,8,444.24,0,0,7,2.24,450,0.531
"55","19/08/2019","Monday","2","Blu.Bla","male","HA_T4","Treatment","7","a6891",NA,1330.67,2.95758,1.79945,0.0239947,1,1.04,3,10.32,2,438.64,1,0,9,14.8,450,0.531
"56","11/09/2019","Wednesday","4","Blu.Bla","male","HA_T4","Treatment","9","a6891",NA,1886.09,4.19205,2.47517,0.0330052,17,52.16,32,103.28,16,294.56,10,7,12,1.44,450,0.531
"57","2/08/2019","Friday","4","Red.Pin","female","HA_T1","Treatment","2","a6894",NA,1300.76,2.89109,1.74483,0.0232665,0,0,0,0,1,450,0,0,13,2.32,450,0.818
"58","19/08/2019","Monday","3","Red.Pin","female","HA_T1","Treatment","13","a6894",NA,1751.34,3.89256,2.13357,0.0284502,10,41.84,17,76.56,8,331.6,4,2,5,0.4,450,0.818
"59","11/09/2019","Wednesday","6","Red.Pin","female","HA_T1","Treatment","16","a6894",NA,753.018,1.67397,1.3672,0.0182326,0,0,0,0,1,449.92,0,0,39,44.4,449.92,0.818
"60","2/08/2019","Friday","6","Red.Red","female","HA_C1","Control","26","a6899",NA,1024.46,2.27698,2.34992,0.0313351,0,0,0,0,1,450,0,0,5,172.16,450,0.726
"61","19/08/2019","Monday","1","Red.Red","female","HA_C1","Control","8","a6899",NA,1796.18,3.99222,1.99091,0.0265479,11,104.96,18,132.32,7,212.72,5,3,4,0.32,450,0.726
"62","11/09/2019","Wednesday","1","Red.Red","female","HA_C1","Control","19","a6899",NA,1197.3,2.66113,1.35934,0.0181261,0,0,0,0,1,450,0,0,18,1.6,450,0.726
"63","2/08/2019","Friday","5","Bla.Pur","female","HA_T1","Treatment","2","a6925",NA,765.227,1.70081,1.38164,0.0184236,0,0,2,18.24,2,431.76,0,0,36,23.44,450,0.702
"64","19/08/2019","Monday","2","Bla.Pur","female","HA_T1","Treatment","14","a6925",NA,885.892,1.969,1.72732,0.023033,0,0,1,2.88,2,447.12,0,0,24,40.08,450,0.702
"65","11/09/2019","Wednesday","1","Bla.Pur","female","HA_T1","Treatment","16","a6925",NA,713.901,1.58673,1.6097,0.0214646,0,0,0,0,1,450,0,0,44,56.16,450,0.702
"66","2/08/2019","Friday","5","Pur._","female","HA_C4","Control","17","a6930",NA,1520.07,3.37853,1.89377,0.0252525,6,97.6,17,76.96,10,275.44,3,1,5,0.56,450,0.637
"67","19/08/2019","Monday","3","Pur._","female","HA_C4","Control","23","a6930",NA,1502.77,3.34008,1.98635,0.026487,13,156.64,27,135.68,14,157.68,7,3,4,0.48,450,0.637
"68","11/09/2019","Wednesday","2","Pur._","female","HA_C4","Control","5","a6930",NA,1009.95,2.24472,1.5072,0.0200979,0,0,8,64.32,8,385.68,0,0,13,2.24,450,0.637
"69","2/08/2019","Friday","6","Pur.Pur","female","HA_T2","Treatment","7","a6932",NA,1751.75,3.89347,2.58397,0.0344559,14,141.12,25,58.8,12,250.08,6,7,7,0.56,450,0.881
"70","19/08/2019","Monday","6","Pur.Pur","female","HA_T2","Treatment","19","a6932",NA,2072.91,4.60729,3.38197,0.0450969,24,343.36,32,49.84,9,56.8,8,5,9,0.88,450,0.881
"71","11/09/2019","Wednesday","4","Pur.Pur","female","HA_T2","Treatment","22","a6932",NA,1489.38,3.31033,2.34653,0.0312898,18,128.24,29,94.64,12,227.12,8,8,16,36.16,450,0.881
"72","2/08/2019","Friday","5","Ora.Blu","female","HA_T4","Treatment","21","a6961",NA,1665.42,3.7016,2.003,0.0267091,9,47.84,28,109.12,19,293.04,5,5,7,0.72,450,0.548
"73","19/08/2019","Monday","4","Ora.Blu","female","HA_T4","Treatment","5","a6961",NA,760.715,1.69078,1.43242,0.0191006,1,1.28,5,22.88,5,425.84,1,0,26,38.16,450,0.548
"74","11/09/2019","Wednesday","6","Ora.Blu","female","HA_T4","Treatment","10","a6961",NA,745.196,1.65629,1.50336,0.0200466,0,0,2,3.36,3,446.64,0,0,44,19.04,450,0.548
"75","2/08/2019","Friday","1","Ora.Bro","male","HA_C2","Control","5","a6967",NA,1132.96,2.51814,1.97952,0.0263959,0,0,0,0,1,450,0,0,24,7.52,450,0.447
"76","19/08/2019","Monday","1","Ora.Bro","male","HA_C2","Control","17","a6967",NA,672.045,1.4937,1.53565,0.0204772,0,0,0,0,1,450,0,0,57,72.56,450,0.447
"77","11/09/2019","Wednesday","2","Ora.Bro","male","HA_C2","Control","14","a6967",NA,1374.29,3.05452,1.88417,0.0251245,2,12.32,6,26.72,5,410.96,0,1,9,1.44,450,0.447
"78","2/08/2019","Friday","5","Gre.Yel","female","HA_C4","Control","19","a6971",NA,1740.02,3.86739,2.2322,0.0297653,8,25.04,25,102.16,17,322.8,5,2,11,1.04,450,0.51
"79","19/08/2019","Monday","4","Gre.Yel","female","HA_C4","Control","23","a6971",NA,1617.37,3.59478,2.15705,0.0287632,5,18.8,18,66.48,14,364.72,4,3,5,1.12,450,0.51
"80","11/09/2019","Wednesday","6","Gre.Yel","female","HA_C4","Control","5","a6971",NA,581.164,1.29171,1.17874,0.0157179,0,0,0,0,1,450,0,0,42,66.64,450,0.51
"81","2/08/2019","Friday","2","Red.Pin","male","HA_C1","Control","26","a6985",NA,700.451,1.55684,1.84203,0.0245625,0,0,1,0.32,2,449.68,0,0,36,102.48,450,0.428
"82","19/08/2019","Monday","5","Red.Pin","male","HA_C1","Control","10","a6985",NA,664.392,1.47669,1.41176,0.0188251,0,0,0,0,1,450,0,0,41,60.24,450,0.428
"83","11/09/2019","Wednesday","4","Red.Pin","male","HA_C1","Control","19","a6985",NA,191.091,0.424722,1.11317,0.0148435,0,0,0,0,1,450,0,0,17,355.28,450,0.428
"84","2/08/2019","Friday","2","Red.Whi","male","HA_T1","Treatment","3","a6991",NA,1415.27,3.1456,1.82354,0.024316,4,29.76,9,39.84,6,380.4,3,1,6,0.48,450,0.527
"85","19/08/2019","Monday","2","Red.Whi","male","HA_T1","Treatment","13","a6991",NA,909.138,2.02067,1.36643,0.0182207,0,0,0,0,1,450,0,0,23,14.64,450,0.527
"86","11/09/2019","Wednesday","5","Red.Whi","male","HA_T1","Treatment","16","a6991",NA,1046.23,2.32537,1.93057,0.0257432,2,17.6,8,41.04,6,391.36,2,2,22,31.2,450,0.527
"87","2/08/2019","Friday","4","Yel.Pin","male","HA_T3","Treatment","14","a6996","RE-RUN AFTER WATER CHANGE",2296.74,5.10478,2.69749,0.0359698,20,104.48,39,106.32,20,239.2,8,7,2,0.16,450,0.552
"88","19/08/2019","Monday","5","Yel.Pin","male","HA_T3","Treatment","26","a6996",NA,2057.71,4.5735,3.31493,0.044203,6,36.16,20,33.04,15,380.8,3,3,6,1.44,450,0.552
"89","11/09/2019","Wednesday","1","Yel.Pin","male","HA_T3","Treatment","4","a6996",NA,2222.66,4.94012,3.15771,0.0421065,9,35.12,23,48.24,15,366.64,2,2,2,0.16,450,0.552
"90","2/08/2019","Friday","1","Blu.Whi","male","HA_T1","Treatment","4","a6998",NA,713.468,1.58577,1.60714,0.0214304,0,0,0,0,1,450,0,0,54,81.6,450,0.566
"91","19/08/2019","Monday","6","Blu.Whi","male","HA_T1","Treatment","13","a6998",NA,345.641,0.768228,1.37048,0.0182747,0,0,0,0,1,450,0,0,19,274,450,0.566
"92","11/09/2019","Wednesday","5","Blu.Whi","male","HA_T1","Treatment","14","a6998",NA,945.745,2.10203,1.89627,0.0252859,4,19.36,12,50.16,9,380.48,1,3,16,39.28,450,0.566
"93","2/08/2019","Friday","5","Blu.Yel","male","HA_C1","Control","26","a7002",NA,459.704,1.02175,1.29185,0.0172262,1,450,0,0,0,0,0,0,57,129.2,450,NA
"94","19/08/2019","Monday","6","Blu.Yel","male","HA_C1","Control","7","a7002",NA,1394.02,3.09838,1.93499,0.0258022,11,150.64,12,55.84,2,243.52,1,0,6,1.6,450,NA
"95","2/08/2019","Friday","3","Blu.Blu","male","HA_C2","Control","4","a7006",NA,2109.57,4.68876,2.60305,0.0347104,23,68.72,34,89.92,12,291.36,6,6,5,0.4,450,0.423
"96","19/08/2019","Monday","6","Blu.Blu","male","HA_C2","Control","14","a7006",NA,1030.98,2.29148,2.20882,0.0294535,0,0,0,0,1,450,0,0,36,93.84,450,0.423
"97","11/09/2019","Wednesday","6","Blu.Blu","male","HA_C2","Control","12","a7006",NA,513.812,1.14201,2.02056,0.0269431,0,0,0,0,1,450,0,0,43,276.16,450,0.423
"98","11/09/2019","Wednesday","4","Gre.Pin","female","HA_C1","Control","18","a7013",NA,71.4343,0.158771,0.659138,0.00878929,0,0,0,0,1,450,0,0,5,417.52,450,0.534
"99","2/08/2019","Friday","2","Gre._","male","HA_C3","Control","12","a7017",NA,915.774,2.03541,1.46335,0.0195131,0,0,0,0,1,450,0,0,36,20,450,0.443
"100","19/08/2019","Monday","6","Gre._","male","HA_C3","Control","3","a7017",NA,1095.68,2.43529,1.63357,0.0217829,0,0,0,0,1,450,0,0,31,9.28,450,0.443
"101","11/09/2019","Wednesday","4","Gre._","male","HA_C3","Control","24","a7017",NA,1070.42,2.37914,1.61275,0.0215053,0,0,0,0,1,450,0,0,22,21.28,450,0.443
"102","2/08/2019","Friday","1","Gre.Bro","male","HA_T4","Treatment","21","a7018",NA,1344.84,2.98907,1.89215,0.0252309,0,0,1,1.2,2,448.8,0,0,10,6.08,450,0.546
"103","19/08/2019","Monday","5","Gre.Bro","male","HA_T4","Treatment","6","a7018",NA,1455.23,3.23442,1.65761,0.0221034,0,0,1,3.52,2,446.48,0,0,1,0.08,450,0.546
"104","11/09/2019","Wednesday","6","Gre.Bro","male","HA_T4","Treatment","7","a7018",NA,1720.73,3.82452,2.04814,0.027311,5,23.52,12,50.56,8,375.92,3,4,7,0.56,450,0.546
"105","2/08/2019","Friday","4","Gre.Gre","female","HA_T3","Treatment","17","a7019",NA,251.625,0.559266,1.23575,0.0164781,0,0,0,0,1,450,0,0,16,335.44,450,0.7
"106","19/08/2019","Monday","5","Gre.Gre","female","HA_T3","Treatment","24","a7019",NA,1210.15,2.6897,2.09638,0.0279542,13,54.56,22,101.12,10,294.32,6,3,14,63.76,450,0.7
"107","11/09/2019","Wednesday","5","Gre.Gre","female","HA_T3","Treatment","1","a7019",NA,1805.81,4.01363,2.31204,0.0308299,24,167.92,39,118.4,16,163.68,5,11,8,7.36,450,0.7
"108","2/08/2019","Friday","3","_.Gre","female","HA_C4","Control","20","a7020",NA,877.578,1.95052,1.26029,0.0168053,0,0,0,0,1,450,0,0,15,35.04,450,0.528
"109","19/08/2019","Monday","3","_.Gre","female","HA_C4","Control","21","a7020",NA,171.393,0.380942,0.738563,0.00984838,0,0,0,0,1,450,0,0,29,313.6,450,0.528
"110","11/09/2019","Wednesday","1","_.Gre","female","HA_C4","Control","6","a7020",NA,770.746,1.71307,1.32377,0.0176518,0,0,0,0,1,450,0,0,19,81.12,450,0.528
"111","2/08/2019","Friday","3","Red.Pin","female","HA_C3","Control","11","a7044",NA,268.101,0.595885,1.19048,0.0158744,0,0,0,0,1,450,0,0,29,305.36,450,0.632
"112","19/08/2019","Monday","5","Red.Pin","female","HA_C3","Control","3","a7044",NA,303.256,0.674023,1.01914,0.0135898,0,0,0,0,1,450,0,0,26,245.6,450,0.632
"113","11/09/2019","Wednesday","3","Red.Pin","female","HA_C3","Control","25","a7044",NA,354.317,0.787512,1.20233,0.0160324,0,0,0,0,1,450,0,0,45,225.2,450,0.632
"114","2/08/2019","Friday","2","Red.Bro","male","HA_T3","Treatment","16","a7045",NA,602.733,1.33965,1.30711,0.0174297,0,0,2,4,3,446,0,0,50,39.44,450,0.512
"115","19/08/2019","Monday","2","Red.Bro","male","HA_T3","Treatment","25","a7045",NA,1288.34,2.86348,1.53238,0.0204335,3,11.04,9,53.2,7,385.76,3,1,7,0.64,450,0.512
"116","11/09/2019","Wednesday","6","Red.Bro","male","HA_T3","Treatment","2","a7045",NA,1043.85,2.32008,1.2663,0.0168855,0,0,0,0,1,450,0,0,11,1.04,450,0.512
"117","2/08/2019","Friday","4","Pin._","male","HA_T2","Treatment","10","a7054",NA,353.875,0.786529,0.984471,0.0131275,0,0,0,0,1,450,0,0,37,191.76,450,0.517
"118","19/08/2019","Monday","2","Pin._","male","HA_T2","Treatment","18","a7054",NA,1682.56,3.73969,2.10551,0.0280759,10,43.36,29,110.48,20,296.16,9,6,0,0,450,0.517
"119","11/09/2019","Wednesday","3","Pin._","male","HA_T2","Treatment","23","a7054",NA,126.251,0.280609,0.364418,0.00485933,0,0,0,0,1,450,0,0,54,251.12,450,0.517
