"","Date","Day","Position","Mark","Sex","Tank","Group","Trial","Fish_ID","Notes","tot_dist","mean_velocity","velocity_sd","velocity_se","high_freq","high_duration","mid_freq","mid_duration","low_freq","low_duration","low_mid_high_trans","high_mid_low_trans","freezing_freq","freezing_dur","tot_duration","Weight(g)"
"120","2/08/2019","Friday","4","Pur._","male","HA_C2","Control","7","a7056",NA,1645.86,3.65811,2.18513,0.0291377,10,109.44,20,79.36,11,261.2,7,8,8,4.32,450,0.393
"121","19/08/2019","Monday","3","Pur._","male","HA_C2","Control","17","a7056",NA,1521.19,3.38103,2.28309,0.0304439,5,48.32,18,137.52,13,264.16,5,5,7,32.8,450,0.393
"122","11/09/2019","Wednesday","1","Pur._","male","HA_C2","Control","14","a7056",NA,467.97,1.04012,0.979203,0.0130572,0,0,0,0,1,450,0,0,54,84.88,450,0.393
"123","2/08/2019","Friday","3","_.Ora","female","HA_C4","Control","18","a7059",NA,519.559,1.15478,1.07939,0.0143931,0,0,0,0,1,450,0,0,48,68.72,450,0.495
"124","19/08/2019","Monday","5","_.Ora","female","HA_C4","Control","23","a7059",NA,1405.99,3.12497,1.97687,0.0263607,11,50.08,22,53.68,12,346.24,1,1,16,3.76,450,0.495
"125","11/09/2019","Wednesday","5","_.Ora","female","HA_C4","Control","6","a7059",NA,1465.43,3.25709,2.46388,0.0328546,16,52.96,32,91.76,16,305.28,4,3,33,32.16,450,0.495
"126","2/08/2019","Friday","3","Ora.Gre","female","HA_T4","Treatment","22","a7061",NA,2263.02,5.02983,2.70291,0.0360421,25,153.68,38,141.04,14,155.28,10,9,7,0.64,450,0.753
"127","19/08/2019","Monday","3","Ora.Gre","female","HA_T4","Treatment","6","a7061",NA,2075.36,4.61274,2.62705,0.0350305,12,122,28,92.8,17,235.2,3,2,4,2.4,450,0.753
"128","11/09/2019","Wednesday","6","Ora.Gre","female","HA_T4","Treatment","9","a7061",NA,1047.28,2.3277,2.19906,0.0293233,4,30.56,8,21.92,4,397.52,3,2,16,5.76,450,0.753
"129","2/08/2019","Friday","4","Ora.Pur","male","HA_T1","Treatment","3","a7062",NA,174.101,0.386961,0.777706,0.0103703,0,0,0,0,1,450,0,0,17,328.8,450,0.542
"130","19/08/2019","Monday","2","Ora.Pur","male","HA_T1","Treatment","11","a7062",NA,247.119,0.549251,1.07174,0.0142911,0,0,0,0,1,450,0,0,18,317.76,450,0.542
"131","11/09/2019","Wednesday","1","Ora.Pur","male","HA_T1","Treatment","15","a7062",NA,77.9175,0.173181,0.514481,0.00686036,0,0,0,0,1,450,0,0,8,397.04,450,0.542
"132","2/08/2019","Friday","4","Bro.Bla","female","HA_C1","Control","25","a7082",NA,167.862,0.373092,1.08315,0.0144433,0,0,0,0,1,450,0,0,22,368.88,450,0.784
"133","19/08/2019","Monday","3","Bro.Bla","female","HA_C1","Control","9","a7082",NA,110.907,0.246503,0.682756,0.00910422,0,0,0,0,1,450,0,0,32,361.52,450,0.784
"134","11/09/2019","Wednesday","6","Bro.Bla","female","HA_C1","Control","18","a7082",NA,111.235,0.247233,0.893423,0.0119134,0,0,0,0,1,450,0,0,28,392.72,450,0.784
"135","2/08/2019","Friday","1","Bro.Yel","female","HA_T1","Treatment","1","a7087",NA,272.074,0.604716,1.68016,0.0224041,1,1.84,3,3.52,3,444.64,1,1,28,309.6,450,0.618
"136","19/08/2019","Monday","5","Bro.Yel","female","HA_T1","Treatment","13","a7087",NA,1793.67,3.98665,2.16405,0.0288566,13,97.6,27,127.92,14,224.48,7,4,4,0.32,450,0.618
"137","11/09/2019","Wednesday","4","Bro.Yel","female","HA_T1","Treatment","14","a7087",NA,1138.17,2.52971,1.32189,0.0176268,6,44.88,11,77.84,6,327.28,4,3,10,2.4,450,0.618
"138","2/08/2019","Friday","3","Red.Ora","female","HA_T2","Treatment","8","a7089",NA,1591.54,3.53738,2.06697,0.0275621,11,54.56,20,115.6,9,279.84,7,4,11,4.4,450,0.807
"139","19/08/2019","Monday","1","Red.Ora","female","HA_T2","Treatment","18","a7089",NA,943.211,2.0964,1.87768,0.025038,3,18.88,8,35.6,6,395.52,2,2,11,2.8,450,0.807
"140","11/09/2019","Wednesday","6","Red.Ora","female","HA_T2","Treatment","22","a7089",NA,1015.59,2.25727,1.60377,0.0213855,0,0,1,2,2,448,0,0,14,11.92,450,0.807
"141","2/08/2019","Friday","2","Red.Bla","female","HA_T3","Treatment","15","a7091",NA,395.655,0.87939,1.57024,0.0209384,0,0,1,0.4,2,449.6,0,0,42,258.64,450,0.696
"142","19/08/2019","Monday","4","Red.Bla","female","HA_T3","Treatment","26","a7091",NA,2298.26,5.10814,4.11555,0.0548788,28,72.88,52,146.48,25,230.64,12,9,11,27.2,450,0.696
"143","11/09/2019","Wednesday","1","Red.Bla","female","HA_T3","Treatment","3","a7091",NA,2110.42,4.6915,3.117,0.0415674,21,73.04,42,112.16,21,264.72,10,10,6,2.4,449.92,0.696
"144","2/08/2019","Friday","2","Red.Pur","female","HA_C3","Control","14","a7093","RE-RUN AFTER WATER CHANGE",1618.18,3.59659,1.99224,0.0265656,0,0,1,0.64,2,449.36,0,0,5,4.72,450,0.628
"145","19/08/2019","Monday","1","Red.Pur","female","HA_C3","Control","1","a7093",NA,481.676,1.07058,1.48016,0.0197372,0,0,0,0,1,450,0,0,52,187.76,450,0.628
"146","11/09/2019","Wednesday","4","Red.Pur","female","HA_C3","Control","25","a7093",NA,994.961,2.21338,1.92952,0.0257407,0,0,0,0,1,449.6,0,0,16,98.08,449.6,0.628
"147","2/08/2019","Friday","3","Red.Pin","male","HA_C2","Control","5","a7096",NA,2359.5,5.24428,3.29127,0.0438875,17,42.32,49,114.24,33,293.44,5,2,4,0.4,450,0.41
"148","19/08/2019","Monday","1","Red.Pin","male","HA_C2","Control","15","a7096",NA,676.011,1.50251,1.9844,0.026461,0,0,0,0,1,450,0,0,52,175.6,450,0.41
"149","11/09/2019","Wednesday","1","Red.Pin","male","HA_C2","Control","13","a7096",NA,730.775,1.62423,2.20678,0.0294264,0,0,0,0,1,450,0,0,38,202.72,450,0.41
"150","2/08/2019","Friday","1","Bla.Pin","male","HA_T4","Treatment","23","a7138",NA,1037.45,2.30585,1.81453,0.0241959,0,0,0,0,1,450,0,0,22,28.72,450,0.533
"151","19/08/2019","Monday","3","Bla.Pin","male","HA_T4","Treatment","5","a7138",NA,1792.5,3.98403,2.35792,0.0314418,8,39.44,18,67.36,11,343.2,5,3,2,0.24,450,0.533
"152","11/09/2019","Wednesday","3","Bla.Pin","male","HA_T4","Treatment","8","a7138",NA,1998.95,4.4429,3.11466,0.0415325,13,38.4,33,82.96,20,328.64,7,5,7,11.36,450,0.533
"153","2/08/2019","Friday","1","Bla.Whi","male","HA_T3","Treatment","15","a7139",NA,697.193,1.54959,2.1179,0.0282411,0,0,0,0,1,450,0,0,20,193.92,450,0.457
"154","19/08/2019","Monday","3","Bla.Whi","male","HA_T3","Treatment","25","a7139",NA,1156.21,2.56982,2.0018,0.026693,0,0,0,0,1,450,0,0,21,56.24,450,0.457
"155","11/09/2019","Wednesday","4","Bla.Whi","male","HA_T3","Treatment","3","a7139",NA,922.637,2.05067,1.95819,0.0261115,0,0,0,0,1,450,0,0,38,70.8,450,0.457
"156","2/08/2019","Friday","5","Bla.Bro","male","HA_T2","Treatment","9","a7142",NA,2022.67,4.49562,3.08201,0.0410971,6,49.84,15,30.48,10,369.68,2,0,7,23.2,450,0.519
"157","19/08/2019","Monday","3","Bla.Bro","male","HA_T2","Treatment","18","a7142",NA,1568.07,3.48522,2.11177,0.0281594,0,0,0,0,1,450,0,0,6,1.84,450,0.519
"158","11/09/2019","Wednesday","2","Bla.Bro","male","HA_T2","Treatment","24","a7142",NA,2338.01,5.19651,3.86989,0.0516031,19,85.76,39,80.64,21,283.6,9,11,8,0.88,450,0.519
"159","2/08/2019","Friday","2","Bla.Red","male","HA_C3","Control","13","a7144",NA,207.678,0.461589,1.19917,0.0159904,0,0,0,0,1,450,0,0,13,355.28,450,0.416
"160","19/08/2019","Monday","6","Bla.Red","male","HA_C3","Control","2","a7144",NA,1166.63,2.59297,1.96817,0.0262446,0,0,0,0,1,450,0,0,18,26.16,450,0.416
"161","11/09/2019","Wednesday","5","Bla.Red","male","HA_C3","Control","24","a7144",NA,1406.32,3.12571,1.97039,0.0262742,1,7.84,13,40.64,13,401.52,1,1,4,1.12,450,0.416
"162","2/08/2019","Friday","6","Ora.Bro","male","HA_C1","Control","25","a7152",NA,889.653,1.97736,1.83642,0.0244878,0,0,1,0.24,2,449.76,0,0,32,60.08,450,0.48
"163","19/08/2019","Monday","4","Ora.Bro","male","HA_C1","Control","10","a7152",NA,1555.29,3.45682,2.25232,0.0300336,11,33.04,21,90.4,11,326.56,7,4,6,0.72,450,0.48
"164","11/09/2019","Wednesday","3","Ora.Bro","male","HA_C1","Control","20","a7152",NA,423.905,0.942179,1.43439,0.0191269,0,0,0,0,1,450,0,0,38,224,450,0.48
"165","2/08/2019","Friday","1","Ora.Yel","male","HA_C2","Control","7","a7153",NA,255.61,0.568124,0.91585,0.0122124,0,0,0,0,1,450,0,0,43,235.84,450,0.413
"166","19/08/2019","Monday","5","Ora.Yel","male","HA_C2","Control","14","a7153",NA,333.909,0.742153,0.976282,0.0130183,0,0,0,0,1,450,0,0,29,213.28,450,0.413
"167","11/09/2019","Wednesday","5","Ora.Yel","male","HA_C2","Control","11","a7153",NA,828.711,1.84191,1.27759,0.0170361,0,0,0,0,1,450,0,0,32,20.8,450,0.413
"168","2/08/2019","Friday","6","Ora._","male","HA_T1","Treatment","1","a7155",NA,487.752,1.08409,1.25503,0.0167353,0,0,0,0,1,450,0,0,26,153.04,450,0.499
"169","19/08/2019","Monday","5","Ora._","male","HA_T1","Treatment","11","a7155",NA,614.996,1.3669,1.52528,0.0203389,0,0,0,0,1,450,0,0,42,139.68,450,0.499
"170","11/09/2019","Wednesday","6","Ora._","male","HA_T1","Treatment","14","a7155",NA,416.187,0.925025,1.29374,0.0172515,0,0,0,0,1,450,0,0,37,201.36,450,0.499
"171","2/08/2019","Friday","5","Pur.Gre","female","HA_T3","Treatment","16","a7160",NA,1302.12,2.89412,2.15537,0.0287408,1,7.92,10,32.32,10,409.76,1,0,19,4.08,450,0.678
"172","19/08/2019","Monday","2","Pur.Gre","female","HA_T3","Treatment","26","a7160",NA,533.882,1.18662,1.56532,0.0208728,0,0,0,0,1,450,0,0,59,155.28,450,0.678
"173","11/09/2019","Wednesday","3","Pur.Gre","female","HA_T3","Treatment","1","a7160",NA,1262.67,2.80643,2.32178,0.0309598,6,22.32,16,60.48,11,367.2,4,4,29,31.12,450,0.678
"174","2/08/2019","Friday","1","Pur.Blu","male","HA_C2","Control","6","a7163",NA,988.383,2.1968,1.83919,0.0245248,0,0,0,0,1,450,0,0,16,73.44,450,0.435
"175","19/08/2019","Monday","6","Pur.Blu","male","HA_C2","Control","16","a7163",NA,1841.8,4.09361,2.50163,0.033358,3,10.08,14,38.4,12,401.52,3,2,7,0.64,450,0.435
"176","11/09/2019","Wednesday","4","Pur.Blu","male","HA_C2","Control","11","a7163",NA,2214.36,4.92166,2.46596,0.0328823,9,49.28,25,80.08,17,320.64,3,4,6,0.48,450,0.435
"177","2/08/2019","Friday","1","Pur._","male","HA_T2","Treatment","10","a7167",NA,1340.92,2.98035,1.86981,0.024933,0,0,0,0,1,450,0,0,6,0.64,450,0.439
"178","19/08/2019","Monday","5","Pur._","male","HA_T2","Treatment","18","a7167",NA,2038.64,4.53111,2.53024,0.0337396,14,69.52,31,92.56,18,287.92,6,5,4,0.4,450,0.439
"179","11/09/2019","Wednesday","5","Pur._","male","HA_T2","Treatment","21","a7167",NA,1787.29,3.97246,2.59647,0.0346226,5,16.96,19,65.2,15,367.84,4,2,6,0.72,450,0.439
"180","2/08/2019","Friday","3","Whi.Blu","male","HA_C1","Control","25","a7179",NA,2073.65,4.60892,2.88262,0.0384384,15,64.08,32,93.04,18,292.88,11,9,5,0.48,450,0.457
"181","19/08/2019","Monday","3","Whi.Blu","male","HA_C1","Control","10","a7179",NA,1769.24,3.93234,2.1158,0.0282131,8,44.56,21,83.36,13,322.08,8,4,9,1.36,450,0.457
"182","11/09/2019","Wednesday","2","Whi.Blu","male","HA_C1","Control","19","a7179",NA,1118.5,2.48599,1.60336,0.02138,2,2.48,7,23.12,6,424.4,1,0,19,3.52,450,0.457
"183","2/08/2019","Friday","5","Whi.Pur","male","HA_T4","Treatment","22","a7180",NA,1994.88,4.43385,2.98729,0.0398341,8,35.68,27,88.16,19,326.16,1,2,12,6.72,450,0.464
"184","19/08/2019","Monday","4","Whi.Pur","male","HA_T4","Treatment","7","a7180",NA,993.538,2.20826,1.88024,0.0250721,1,3.44,1,3.76,1,442.8,1,0,27,46.64,450,0.464
"185","11/09/2019","Wednesday","3","Whi.Pur","male","HA_T4","Treatment","9","a7180",NA,502.521,1.11691,1.27958,0.0170626,0,0,0,0,1,450,0,0,66,52.08,450,0.464
"186","2/08/2019","Friday","1","Whi.Ora","male","HA_C4","Control","20","a7184",NA,1655.41,3.67934,2.69305,0.0359105,3,16.48,12,46.56,10,386.96,1,1,23,14.24,450,0.375
"187","19/08/2019","Monday","2","Whi.Ora","male","HA_C4","Control","24","a7184",NA,1661.78,3.6935,3.03139,0.0404221,10,33.6,23,57.6,14,358.8,9,5,11,83.36,450,0.375
"188","11/09/2019","Wednesday","3","Whi.Ora","male","HA_C4","Control","7","a7184",NA,1171.62,2.60407,2.09931,0.0279933,4,28.96,8,19.76,5,401.28,3,2,23,11.28,450,0.375
"189","2/08/2019","Friday","5","Pin.Bro","male","HA_T1","Treatment","3","a7191",NA,1404.13,3.12085,1.60848,0.0214484,1,2.32,7,33.2,7,414.48,1,0,5,0.48,450,0.49
"190","19/08/2019","Monday","1","Pin.Bro","male","HA_T1","Treatment","11","a7191",NA,2164.13,4.81004,2.65865,0.0354519,11,55.92,27,84.4,17,309.68,9,8,1,0.08,450,0.49
"191","11/09/2019","Wednesday","2","Pin.Bro","male","HA_T1","Treatment","16","a7191",NA,783.783,1.74205,1.41921,0.0189245,0,0,2,10.16,3,439.84,0,0,28,19.6,450,0.49
"192","2/08/2019","Friday","4","Blu.Bla","female","HA_C4","Control","18","a7201",NA,197.505,0.438978,0.452788,0.00603771,0,0,0,0,1,450,0,0,84,152.16,450,0.643
"193","19/08/2019","Monday","2","Blu.Bla","female","HA_C4","Control","21","a7201",NA,1169.72,2.59985,1.58307,0.0211095,0,0,7,31.44,8,418.56,0,0,14,1.36,450,0.643
"194","11/09/2019","Wednesday","6","Blu.Bla","female","HA_C4","Control","6","a7201",NA,740.347,1.64551,1.22709,0.0163627,0,0,0,0,1,450,0,0,33,23.84,450,0.643
"195","2/08/2019","Friday","2","Blu.Ora","female","HA_C2","Control","6","a7204",NA,725.372,1.61222,1.34391,0.0179204,0,0,1,0.72,2,449.28,0,0,24,38.96,450,0.769
"196","19/08/2019","Monday","6","Blu.Ora","female","HA_C2","Control","15","a7204",NA,83.2105,0.184945,0.562987,0.00750716,0,0,0,0,1,450,0,0,19,385.2,450,0.769
"197","11/09/2019","Wednesday","3","Blu.Ora","female","HA_C2","Control","12","a7204",NA,611.407,1.35892,0.984465,0.0131274,0,0,0,0,1,450,0,0,21,38.72,450,0.769
"198","2/08/2019","Friday","6","Yel.Whi","female","HA_T3","Treatment","16","a7210",NA,595.071,1.32262,1.59274,0.0212384,0,0,0,0,1,450,0,0,33,166.24,450,0.723
"199","19/08/2019","Monday","4","Yel.Whi","female","HA_T3","Treatment","25","a7210",NA,554.404,1.23223,1.61069,0.0214777,0,0,1,0.4,2,449.6,0,0,19,211.6,450,0.723
"200","11/09/2019","Wednesday","4","Yel.Whi","female","HA_T3","Treatment","1","a7210",NA,1580.6,3.51307,2.34527,0.031273,7,41.68,21,87.04,14,321.28,7,5,14,5.12,450,0.723
"201","2/08/2019","Friday","4","Yel.Blu","female","HA_T4","Treatment","21","a7214",NA,418.581,0.930346,0.871633,0.0116228,0,0,0,0,1,450,0,0,45,92.4,450,0.701
"202","19/08/2019","Monday","1","Yel.Blu","female","HA_T4","Treatment","6","a7214",NA,139.865,0.310867,0.754313,0.0100584,0,0,0,0,1,450,0,0,23,354.56,450,0.701
"203","11/09/2019","Wednesday","2","Yel.Blu","female","HA_T4","Treatment","9","a7214",NA,168.008,0.373418,0.71569,0.00954338,0,0,0,0,1,450,0,0,55,278.4,450,0.701
"204","2/08/2019","Friday","3","Red.Pur","female","HA_T2","Treatment","10","a7222",NA,486.726,1.08181,1.48376,0.0197852,0,0,2,18.56,2,431.44,0,0,30,170.4,450,0.808
"205","19/08/2019","Monday","4","Red.Pur","female","HA_T2","Treatment","18","a7222",NA,1572.22,3.49444,2.09017,0.0278714,12,68.64,34,144.72,22,236.64,4,4,5,6.72,450,0.808
"206","11/09/2019","Wednesday","4","Red.Pur","female","HA_T2","Treatment","21","a7222",NA,1402.78,3.11785,2.20597,0.0294156,10,119.84,26,127.36,16,202.8,3,4,13,63.6,450,0.808
"207","2/08/2019","Friday","4","Whi.Pin","female","HA_C3","Control","13","a7232",NA,7.85022,0.017448,0.0106184,0.000141591,0,0,0,0,1,450,0,0,1,449.92,450,0.637
"208","19/08/2019","Monday","4","Whi.Pin","female","HA_C3","Control","1","a7232",NA,19.1745,0.0426175,0.221229,0.00294999,0,0,0,0,1,450,0,0,3,438.8,450,0.637
"209","11/09/2019","Wednesday","6","Whi.Pin","female","HA_C3","Control","26","a7232",NA,11.8024,0.0262321,0.0177195,0.000236281,0,0,0,0,1,450,0,0,1,449.92,450,0.637
"210","2/08/2019","Friday","6","Bro.Blu","male","HA_T2","Treatment","9","a7251",NA,654.996,1.4558,1.23571,0.0164776,0,0,0,0,1,450,0,0,46,39.28,450,0.466
"211","19/08/2019","Monday","1","Bro.Blu","male","HA_T2","Treatment","20","a7251",NA,489.884,1.08883,1.31417,0.0175238,0,0,0,0,1,450,0,0,62,99.2,450,0.466
"212","11/09/2019","Wednesday","6","Bro.Blu","male","HA_T2","Treatment","23","a7251",NA,699.767,1.55531,1.49036,0.0198732,0,0,0,0,1,450,0,0,54,68.48,450,0.466
"213","2/08/2019","Friday","2","Whi.Pur","female","HA_C4","Control","19","a7259",NA,2108.79,4.68704,3.14956,0.0419978,23,82.72,47,106.16,25,261.12,9,3,4,0.4,450,0.425
"214","19/08/2019","Monday","5","Whi.Pur","female","HA_C4","Control","21","a7259",NA,1195.45,2.65703,1.35347,0.0180478,0,0,0,0,1,450,0,0,6,0.56,450,0.425
"215","11/09/2019","Wednesday","4","Whi.Pur","female","HA_C4","Control","4","a7259",NA,1275.8,2.83561,1.56195,0.0208279,4,26.16,13,53.52,10,370.32,2,1,6,0.88,450,0.425
"216","2/08/2019","Friday","2","Whi.Ora","male","HA_C3","Control","11","a7264",NA,1114.81,2.4778,1.35134,0.0180194,0,0,0,0,1,450,0,0,7,0.96,450,0.423
"217","19/08/2019","Monday","3","Whi.Ora","male","HA_C3","Control","2","a7264",NA,2110.01,4.68975,2.32613,0.0310178,20,91.44,43,185.68,23,172.88,12,9,4,0.4,450,0.423
"218","11/09/2019","Wednesday","3","Whi.Ora","male","HA_C3","Control","24","a7264",NA,1878.28,4.1747,1.89464,0.0252642,15,151.76,26,144,11,154.24,6,5,2,0.16,450,0.423
"219","2/08/2019","Friday","5","_.Whi","male","HA_T1","Treatment","1","a7269",NA,962.246,2.13871,1.25294,0.0167074,0,0,0,0,1,450,0,0,15,2.64,450,0.406
"220","19/08/2019","Monday","6","_.Whi","male","HA_T1","Treatment","11","a7269",NA,662.422,1.47231,1.8322,0.0244315,1,1.12,3,16.16,3,432.72,1,0,9,199.28,450,0.406
"221","11/09/2019","Wednesday","6","_.Whi","male","HA_T1","Treatment","15","a7269",NA,1711.87,3.80484,2.25031,0.0300068,8,311.68,11,53.76,3,84.56,3,3,6,0.96,450,0.406
"222","2/08/2019","Friday","3","Pur.Yel","male","HA_C1","Control","26","a7272",NA,1593.18,3.54103,2.62805,0.0350437,10,34.88,27,60.24,18,354.88,7,5,10,1.36,450,0.385
"223","19/08/2019","Monday","1","Pur.Yel","male","HA_C1","Control","9","a7272","Camera moved, new arena settings from this trial onwards",1225.41,2.72362,1.56739,0.0209004,0,0,0,0,1,450,0,0,18,2.32,450,0.385
"224","11/09/2019","Wednesday","5","Pur.Yel","male","HA_C1","Control","18","a7272",NA,1237.07,2.74953,1.72401,0.0229889,0,0,0,0,1,450,0,0,17,1.6,450,0.385
"225","2/08/2019","Friday","6","_.Pin","female","HA_C3","Control","13","a7279",NA,134.589,0.299139,0.687107,0.00916224,0,0,0,0,1,450,0,0,20,344.32,450,0.745
"226","19/08/2019","Monday","3","_.Pin","female","HA_C3","Control","3","a7279",NA,618.836,1.37544,1.317,0.0175616,0,0,0,0,1,450,0,0,31,119.92,450,0.745
"227","11/09/2019","Wednesday","5","_.Pin","female","HA_C3","Control","25","a7279",NA,279.122,0.621265,1.22284,0.0163176,0,0,0,0,1,449.36,0,0,24,301.76,449.36,0.745
"228","2/08/2019","Friday","4","Pin.Whi","female","HA_C1","Control","27","a7281",NA,162.447,0.361058,0.98387,0.0131194,0,0,0,0,1,450,0,0,9,378.24,450,0.855
"229","19/08/2019","Monday","6","Pin.Whi","female","HA_C1","Control","9","a7281",NA,705.73,1.56857,1.36371,0.0181845,0,0,0,0,1,450,0,0,41,36.88,450,0.855
"230","11/09/2019","Wednesday","1","Pin.Whi","female","HA_C1","Control","18","a7281",NA,160.443,0.35673,0.897418,0.0119688,0,0,0,0,1,449.84,0,0,17,360.4,449.84,0.855
"231","2/08/2019","Friday","6","Pin.Bro","female","HA_C2","Control","6","a7284",NA,272.257,0.605124,0.99028,0.0132049,0,0,0,0,1,450,0,0,24,280.88,450,0.692
"232","19/08/2019","Monday","4","Pin.Bro","female","HA_C2","Control","15","a7284",NA,375.682,0.834998,1.46734,0.0195662,0,0,0,0,1,450,0,0,6,310.24,450,0.692
"233","11/09/2019","Wednesday","1","Pin.Bro","female","HA_C2","Control","11","a7284",NA,92.6352,0.205893,0.692669,0.0092364,0,0,0,0,1,450,0,0,6,404.4,450,0.692
"234","2/08/2019","Friday","3","Pin.Blu","female","HA_T2","Treatment","9","a7288",NA,1873.74,4.16462,2.58457,0.034464,12,292.96,20,52.48,9,104.56,3,6,7,0.56,450,0.867
"235","19/08/2019","Monday","4","Pin.Blu","female","HA_T2","Treatment","20","a7288",NA,1976.42,4.39284,3.37095,0.04495,23,162.64,37,64.72,15,222.64,14,11,4,0.56,450,0.867
"236","11/09/2019","Wednesday","1","Pin.Blu","female","HA_T2","Treatment","21","a7288",NA,1639.5,3.64398,3.22172,0.0429601,12,183.28,19,32.24,8,234.48,7,6,19,2.72,450,0.867
"237","2/08/2019","Friday","1","Gre.Gre","female","HA_T1","Treatment","3","a7292",NA,9.84538,0.0218825,0.0154441,0.000205939,0,0,0,0,1,450,0,0,1,449.92,450,0.85
"238","19/08/2019","Monday","3","Gre.Gre","female","HA_T1","Treatment","11","a7292",NA,751.038,1.66927,1.71204,0.0228292,0,0,0,0,1,450,0,0,4,178.8,450,0.85
